T24964;01/07/2022;15:15:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tarefas Código do Atendimento;Data Inicio Execucao Atividade Gerada Pelo Sistema;Hora Inicio Execucao Atividade Gerada Pelo Sistema;Hora Fim Execucao Atividade Gerada Pelo Sistema;Execução de Atendimentos GPS Coletado;Execução de Atendimentos Latitude;Execução de Atendimentos Longitude;Cliente GPS Coletado;Entregador Nome;Seção Descrição;Codigo_de_registro;Disciplina;CONCESSIONARIA__TRECHO;Concessionaria;Trecho;PISTA;SENTIDO_;km_000000_ou_000000_ao_000000;LOCAL;Coordenada_;ELEMENTO;DESCREVA_O_ELEMENTO;OCORRENCIA;OUTRAS_OCORRENCIAS;OBSERVACAO;AUDIO;RETORNO_A_OCORRENCIA;MES;A_OCORRENCIA_FOI_ATENDIDA_;Imagem_1;Imagem_2;Imagem_3;Imagem_4;Imagem_5;Imagem_6;Imagem_7;Imagem_8;Imagem_9;Imagem_10;Imagem_11;Imagem_12;ESTADO_GERAL;TEMPO_DE_FILA_APROXIMADO;Deseja_caracterizar_esse_registro_como_uma_ocorrencia_relevante;NOME_DA_OBRA;PERCENTUAL_MENSAL_DE_EXECUCAO_FISICA_;PERCENTUAL_ACUMULADO_DE_EXECUCAO_FISICA_;CUMPRIMENTO_DO_PLANO_DE_TRABALHO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PROJETO_EXECUTIVO_ACEITO_PELA_ANTT;ATENDIMENTO_AO_PER;SINALIZACAO_DE_OBRA;ATRASOS;OBRA_CONCLUIDA;COMPRIMENTO_APROXIMADO_DA_FILA_m;COORDENADA_FINAL
309500161;17/05/2022;22:17:16;22:19:11;-28.8075899999999976 -49.3760483333333298;-288.075.899.999.999.000;-493.760.483.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;390+000 ao 390+800;;-28.807378333333336,-49.375633333333326;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394793722&token=c348fd91c9ed4cf71fca13f19f238ba6;https://picviewer.umov.me/Pic/GetImage?id=394794171&token=dd4b8f9c6c4e46f4892ad7876066e38f;https://picviewer.umov.me/Pic/GetImage?id=394794598&token=bcfc81e56327eef9c4ea8c4249078354;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500162;17/05/2022;22:22:53;22:25:34;-28.8399366666666701 -49.425811666666668;-288.399.366.666.666.000;-49.425.811.666.666.600;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;396+300 ao 397+600;;-28.839929999999995,-49.42578166666667;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394794977&token=5c2b10757a6d8cb2b5fb6bf0421a0a99;https://picviewer.umov.me/Pic/GetImage?id=394795347&token=0f87719c3cf00e29dca5a6bf84c2f0e5;https://picviewer.umov.me/Pic/GetImage?id=394795694&token=bc71ab32d43023dfc094e0ef3f58364c;https://picviewer.umov.me/Pic/GetImage?id=394796044&token=e469b1a2bc414c5c94c45e97631146dc;https://picviewer.umov.me/Pic/GetImage?id=394796427&token=9df189174b145afdc52d8b1b58025b28;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500163;17/05/2022;22:48:22;22:50:32;-29.040778333333332 -49.6127549999999999;-29.040.778.333.333.300;-496.127.549.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;427+100 ao 427+700;;-29.04083166666667,-49.612245;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?Fraca / Desgastada?;;Bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394796772&token=92280a2078e94eb2c64afdee1514f1ab;https://picviewer.umov.me/Pic/GetImage?id=394797161&token=7c66325393dcb3d2e503616c24cd5ed6;https://picviewer.umov.me/Pic/GetImage?id=394797494&token=794c092e142a385e97a2801ce5c315d0;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500164;17/05/2022;22:53:18;22:54:46;-29.074076666666663 -49.6274566666666672;-29.074.076.666.666.600;-496.274.566.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;431+260;;-29.06768833333333,-49.62698833333334;SINALIZAÇÃO HORIZONTAL - TACHAS;;Fraca / Desgastada?;;Bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394797869&token=9493bdf19754256e94892ec4d30ab30e;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500165;17/05/2022;22:55:27;22:56:56;-29.0867716666666638 -49.6311133333333316;-290.867.716.666.666.000;-496.311.133.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;432+700 ao 433+000;;-29.086771666666664,-49.63111333333333;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394798214&token=3b176ce42195a9172b4e7cf3c1c2d320;https://picviewer.umov.me/Pic/GetImage?id=394798620&token=32c188350745d147ea868b78631a3bb7;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500166;17/05/2022;22:58:55;22:59:52;-29.113629999999997 -49.6394483333333341;-29.113.629.999.999.900;-496.394.483.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;435+900 ao 436+200;;-29.11273833333333,-49.639023333333334;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394799064&token=e98e25ba20eb7f9af26d1299da3f1e54;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500167;17/05/2022;23:06:59;23:08:23;-29.1500866666666667 -49.7260399999999976;-291.500.866.666.666.000;-497.260.399.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;CRESCENTE;445+700 ao 446+000;;-29.14943166666667,-49.72547833333333;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394799361&token=ce44e3c9db2201d9fd2c2afd9a305fc1;https://picviewer.umov.me/Pic/GetImage?id=394799684&token=115149090e90447ca267643ffd37612d;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500168;17/05/2022;23:24:07;23:26:09;-29.0946916666666695 -49.6332816666666687;-290.946.916.666.666.000;-496.332.816.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;434+000 ao 433+000;;-29.094738333333332,-49.633325;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394800068&token=41e5d8a0279d029dbb8c51049e628a3c;https://picviewer.umov.me/Pic/GetImage?id=394800545&token=41474af804f63cccdd85832615c9efbe;https://picviewer.umov.me/Pic/GetImage?id=394800998&token=c9e82c788c2d33aae79b0d6dc59cf490;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500169;17/05/2022;23:26:12;23:28:24;-29.0892749999999971 -49.6317649999999944;-290.892.749.999.999.000;-496.317.649.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;433+000 ao 432+000;;-29.090971666666665,-49.632261666666665;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394801439&token=2cb27eeb211ca294741dcd49d9a5ff85;https://picviewer.umov.me/Pic/GetImage?id=394801836&token=d9d5153fcb60c970c6be54c1c7cb23a1;https://picviewer.umov.me/Pic/GetImage?id=394802165&token=3000c919d808f85d4d2c1960e711e3b9;https://picviewer.umov.me/Pic/GetImage?id=394802520&token=abfd4b1fb056aab61a702deef39cc8c6;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500170;17/05/2022;23:28:48;23:30:02;-29.0746900000000004 -49.6272683333333262;-290.746.900.000.000.000;-496.272.683.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;431+400 ao 431+000;;-29.078968333333332,-49.62837;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394802805&token=0b0cb32c238e229fed5f5b3ce3eacc6f;https://picviewer.umov.me/Pic/GetImage?id=394803193&token=6f6f6ae5cad4aebab4ea584769552a08;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500171;17/05/2022;23:30:20;23:31:31;-29.0648400000000038 -49.6244233333333327;-290.648.400.000.000.000;-496.244.233.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;430+300 ao 430+000;;-29.067565,-49.62505666666666;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394803546&token=9cec4ab861f264820066c030f143b426;https://picviewer.umov.me/Pic/GetImage?id=394803942&token=ed195ccec718c031dbd1c42a750bcba8;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500172;17/05/2022;23:38:25;23:40:06;-28.9990549999999985 -49.5560916666666671;-289.990.549.999.999.000;-495.560.916.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;420+250 ao 420+000;;-29.001081666666664,-49.557616666666675;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394804405&token=5059e09658675dd033e7e0ca56fcbc7e;https://picviewer.umov.me/Pic/GetImage?id=394804694&token=5103b8664fecf6e894df432159cf38ff;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500173;17/05/2022;23:45:00;23:46:51;-28.9485649999999985 -49.5311049999999966;-289.485.649.999.999.000;-495.311.049.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;413+000 ao 412+400;;-28.952920000000002,-49.53042000000001;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394804991&token=77648695ffeb45b9de675273408aa838;https://picviewer.umov.me/Pic/GetImage?id=394805334&token=3f9b722076192ecb7492e273ae1e7366;https://picviewer.umov.me/Pic/GetImage?id=394805688&token=11fcdb82df8c913590e0ad131c55f45a;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500174;17/05/2022;23:48:41;23:51:24;-28.9248650000000005 -49.5063999999999993;-289.248.650.000.000.000;-495.063.999.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;409+300 ao 408+000;;-28.921575,-49.49624666666667;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?Danificada?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394806027&token=a2102d6f5332a0c2457e32994c0142bf;https://picviewer.umov.me/Pic/GetImage?id=394806349&token=1230a0af3bc9f0e70f206fe644965114;https://picviewer.umov.me/Pic/GetImage?id=394806635&token=acb02a94290cb72a4d646bab613ea77d;https://picviewer.umov.me/Pic/GetImage?id=394806949&token=d42c8f7e6ebc96e57f2d45472c39f3d4;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500175;17/05/2022;23:51:25;23:53:13;-28.921719999999997 -49.4953250000000011;-28.921.719.999.999.900;-494.953.250.000.000.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;408+000 ao 407+000;;-28.921575,-49.49624666666667;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394807416&token=347ea3f4e9883e81332fc9169ded7a9a;https://picviewer.umov.me/Pic/GetImage?id=394807809&token=cdec3cd20993899b696295ddab224ec8;https://picviewer.umov.me/Pic/GetImage?id=394808176&token=1ac9f183defc0e4c6dd8ab61b809f069;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500149;17/05/2022;23:54:22;23:56:52;-28.9017850000000038 -49.4760433333333367;-289.017.850.000.000.000;-494.760.433.333.333.000;0 0;500 - SC2;REGISTRO;304892548;SISTEMA ELÉTRICO E DE ILUMINAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;405+000 ao 404+200;;-28.90239,-49.47660333333333;ILUMINAÇÃO;;;;Iluminação praça de pedágio;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394808553&token=ec18417d096b434e0f5cbd400fd4ff5f;;;;;;;;;;;;BOM;;NÃO;;;;;;;;;;;
309500176;17/05/2022;23:56:55;23:57:50;-28.8861433333333331 -49.4634116666666586;-288.861.433.333.333.000;-494.634.116.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;403+000 ao 402+800;;-28.88613833333333,-49.46343333333333;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394809014&token=32d069655514e4d512a6c12c78928875;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500178;18/05/2022;00:02:19;00:04:05;-28.8343133333333306 -49.4177349999999933;-288.343.133.333.333.000;-494.177.349.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;395+700 ao 395+000;;-28.83747333333333,-49.422239999999995;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394809417&token=5001cabbf3df784a740ba55c679c4485;https://picviewer.umov.me/Pic/GetImage?id=394809719&token=ae92e23b6118c094828904e349c84885;https://picviewer.umov.me/Pic/GetImage?id=394810085&token=0bf26b675deece03dcbc698eade5f989;https://picviewer.umov.me/Pic/GetImage?id=394810454&token=ab2c4c17d331519f1c9fc2cb7478fca0;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500179;18/05/2022;00:07:01;00:08:26;-28.806910000000002 -49.3745033333333296;-28.806.910.000.000.000;-493.745.033.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;390+400 ao 490+100;;-28.819280000000003,-49.397816666666664;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394810944&token=158e7013491cdfb882e06119cb7b3b25;https://picviewer.umov.me/Pic/GetImage?id=394811442&token=89c18dc68432de2e78ecb8057b601710;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500180;18/05/2022;00:10:53;00:12:47;-28.7834816666666633 -49.3342333333333372;-287.834.816.666.666.000;-493.342.333.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;385+700 ao 385+200;;-28.783551666666668,-49.33440833333334;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordos;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394811944&token=461712f5ee9c68f95941b47dcb1acdab;https://picviewer.umov.me/Pic/GetImage?id=394812386&token=52472480f329fc7edceab70fa1eebd54;https://picviewer.umov.me/Pic/GetImage?id=394812857&token=2066329ad1c3ba3907b4c4921031ccf5;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500181;18/05/2022;00:13:15;00:14:38;-28.7738433333333354 -49.3138516666666717;-287.738.433.333.333.000;-493.138.516.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;383+450 ao 383+000;;-28.773880000000002,-49.31380833333333;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394813246&token=d34df366198e5d2677eb81c732371ec5;https://picviewer.umov.me/Pic/GetImage?id=394813608&token=442cc138ab76aa3e7f6e0c4d2ebfd031;https://picviewer.umov.me/Pic/GetImage?id=394814051&token=7241d02b721c1e0fa8487d672e687e45;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500182;18/05/2022;00:16:45;00:18:01;-28.756375000000002 -49.2796283333333278;-28.756.375.000.000.000;-492.796.283.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;379+700 ao 379+500;;-28.772854999999996,-49.31130499999999;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394814471&token=cab5c5250a5a74e5e62426cb8ba41d28;https://picviewer.umov.me/Pic/GetImage?id=394814857&token=5dffdb4051b801cc284d662a1179ebe5;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500177;18/05/2022;00:19:17;00:20:45;-28.7467916666666632 -49.26023;-287.467.916.666.666.000;-4.926.023;0 0;500 - SC2;REGISTRO;304892548;SISTEMA ELÉTRICO E DE ILUMINAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;377+320;;-28.74698,-49.26071;ILUMINAÇÃO;;Apagada?Mau funcionamento?;;Iluminação da passarela deficiente;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394815200&token=a0a84fa2462ffb8b7fda4390c5340781;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500183;18/05/2022;00:26:55;00:28:31;-28.6975483333333301 -49.1783433333333377;-286.975.483.333.333.000;-491.783.433.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;367+450 ao 367+000;;-28.697544999999998,-49.17865;SINALIZAÇÃO HORIZONTAL - TACHÕES;;Ausente?;;Eixo 1;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394815501&token=8dcb2623bfdd31d7d3def3c4090df42c;https://picviewer.umov.me/Pic/GetImage?id=394815896&token=c6d3dad4157dc81632ecb14aa4221f4a;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500185;18/05/2022;00:32:06;00:34:10;-28.6760333333333328 -49.1275166666666649;-286.760.333.333.333.000;-491.275.166.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;626+000 ao 361+400;;-28.676033333333333,-49.127516666666665;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394816249&token=273d34eb6f98ce43aa86cb4096fc53ee;https://picviewer.umov.me/Pic/GetImage?id=394816578&token=6bbcc51ee2e65a2af417d2cca250894c;https://picviewer.umov.me/Pic/GetImage?id=394816932&token=1c8fddb1d0dd0a78891ec03a877e2565;https://picviewer.umov.me/Pic/GetImage?id=394817304&token=2ccdad2ff439867221b7a2b38e25b637;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500186;18/05/2022;00:34:59;00:36:23;-28.6644516666666647 -49.1135500000000036;-286.644.516.666.666.000;-491.135.500.000.000.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;360+000 ao 359+700;;-28.670610000000003,-49.12147;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394817590&token=ac11dd8c8ee4c6aeb512323b55b7e417;https://picviewer.umov.me/Pic/GetImage?id=394817886&token=ad6c7aa9db896ad5bba81463e87f5b9a;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500184;18/05/2022;00:36:33;00:37:39;-28.6524683333333314 -49.1063249999999982;-286.524.683.333.333.000;-491.063.249.999.999.000;0 0;500 - SC2;REGISTRO;304892548;SISTEMA ELÉTRICO E DE ILUMINAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;358+080;;-28.663451666666667,-49.11249833333333;ILUMINAÇÃO;;Apagada?Mau funcionamento?;;Iluminação da passarela  deficiente;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394818212&token=804b8ecdc2acec86b2555459eb5e228c;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500187;18/05/2022;00:52:10;00:53:18;-28.4932916666666642 -49.0413116666666582;-284.932.916.666.666.000;-490.413.116.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;337+800 ao 337+650;;-28.4932,-49.04127833333334;OUTRO;Balizador refletivo;;;Mudar para EPS;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394818567&token=4bd3f4c28149fbe571f0c76eff71e8c8;;;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500189;18/05/2022;00:54:00;00:55:19;-28.4848516666666676 -49.0363583333333253;-284.848.516.666.666.000;-490.363.583.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;336+600 ao 336+000;;-28.484915,-49.03649166666667;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394818930&token=55487de4e19f4abf7f51339cbf8b65ba;https://picviewer.umov.me/Pic/GetImage?id=394819247&token=37ebfda4b0af95744dddcb46222f5a22;https://picviewer.umov.me/Pic/GetImage?id=394819562&token=b84ef3cae32bdfc5b2d7ce4f373dd899;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500190;18/05/2022;01:01:37;01:03:03;-28.4323199999999972 -48.9551483333333337;-284.323.199.999.999.000;-489.551.483.333.333.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;326+300 ao 326+000;;-28.435530000000004,-48.95866833333333;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394819905&token=da6657a048e5452956afa79777d6e21a;https://picviewer.umov.me/Pic/GetImage?id=394820260&token=cd8903550a0c6f15c8ab77901edb9e27;https://picviewer.umov.me/Pic/GetImage?id=394820588&token=6b6b29503bc0fb6f2da99f620939d48e;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500192;18/05/2022;01:08:15;01:10:12;-28.4301916666666621 -48.8747949999999918;-284.301.916.666.666.000;-488.747.949.999.999.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;318+000 ao 317+600;;-28.430259999999997,-48.87503166666667;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394820902&token=b9c8d19e725cc52868420bdb59a0b2d1;https://picviewer.umov.me/Pic/GetImage?id=394821205&token=8e0ee5f82d5b7d24564b0654adf10955;https://picviewer.umov.me/Pic/GetImage?id=394821512&token=7247060e5cdfa2ab30b52c8e0835f7de;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500193;18/05/2022;01:21:26;01:23:11;-28.3907116666666681 -48.7790866666666716;-283.907.116.666.666.000;-487.790.866.666.666.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;304+450 ao 304+000;;-28.397186666666666,-48.78495666666666;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?Danificada?;;Eixo;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394821795&token=7c198114f5f0cc1542d37a663f0bcd50;https://picviewer.umov.me/Pic/GetImage?id=394822046&token=9f4a704ecfd4b35f70a36ad2938ca9ba;https://picviewer.umov.me/Pic/GetImage?id=394822339&token=9bf01d549484c6d40fb60ce18b133908;;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
309500194;18/05/2022;01:34:24;01:36:27;-28.2591183333333298 -48.7045650000000023;-282.591.183.333.333.000;-487.045.650.000.000.000;0 0;500 - SC2;REGISTRO;308202280;SINALIZAÇÃO;CCR ViaCosteira - BR-101;CCR ViaCosteira;BR-101;DUPLA;DECRESCENTE;287+400 ao 287+100;;-28.26535833333333,-48.70196166666666;SINALIZAÇÃO HORIZONTAL - TACHAS;;Ausente?;;Eixo e bordo direito;;NÃO;;;https://picviewer.umov.me/Pic/GetImage?id=394822636&token=6017945dcda23bf74941d21557a7f989;https://picviewer.umov.me/Pic/GetImage?id=394823058&token=89b42ff8dbb97af41034f497b1951e26;https://picviewer.umov.me/Pic/GetImage?id=394823366&token=207d79aff30c5360159c3096d75eac34;https://picviewer.umov.me/Pic/GetImage?id=394823702&token=3a885d0b393c70ee26ab63974c941d8d;;;;;;;;;RUIM;;NÃO;;;;;;;;;;;
